Model ID,Model Name,Provider,Family/Gen,Version,Status,Archetype,Routing Surface,Surface Type,Auth on Dell,Billing Class,Runs Local on Dell,Reasoning,Math,Research/Synthesis,Knowledge/Recency,Research & Reasoning ★,Code Gen,Agentic SWE,Polyglot/Refactor,Debug/Comprehension,Coding & Engineering ★,Tool Calling,Autonomy/Long-horizon,Computer/Browser Use,Instruction Adherence,Agentic & Tool Calling ★,Creative Writing,Prose/Editing,Summarization,Multilingual,Creative & Language ★,Data Analysis,Forecasting,Structured Extraction,Quant Reasoning,Predictive & Analytical ★,Vision,Doc/Chart/OCR,Audio,Multimodal ★,Speed (tok/s),Latency,Context Capacity,Cost-Efficiency,Performance & Economy ★,Factuality,Consistency,Safety/Refusal,Robustness,Reliability & Safety ★,POWER LEVEL,Context Window,Max Output,$/MTok In,$/MTok Out,consequence_max,rating_instruction,rating_quality,Recommended Roles,Avoid For,Confidence,Sources,Last Verified
gemini-3.1-flash-lite,Gemini 3.1 Flash Lite,Google,Gemini 3.x,3.1-flash-lite,Current,Budget,Google Gemini API,HTTP API,Working (re-authed),subscription_included,No,7.4,7.0,7.2,7.4,7.2,7.0,6.6,6.8,7.0,6.8,7.2,7.0,6.8,7.4,7.1,7.6,7.6,7.6,7.6,7.6,6.8,6.2,7.2,7.0,6.8,7.6,7.6,6.8,7.3,9.4,9.4,10,9.6,9.6,7.4,7.6,7.8,7.4,7.5,7.5,1M,64000,,,medium,3,3,Ultra-budget high-volume multimodal,Depth,M,Budget tier; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemini-3.1-flash-lite,Gemini 3.1 Flash Lite,Google,Gemini 3.x,3.1-flash-lite,Current,Budget,Gemini CLI,CLI,Working (re-authed),subscription_included,No,7.4,7.0,7.2,7.4,7.2,7.0,6.6,6.8,7.0,6.8,7.2,7.0,6.8,7.4,7.1,7.6,7.6,7.6,7.6,7.6,6.8,6.2,7.2,7.0,6.8,7.6,7.6,6.8,7.3,9.4,9.4,10,9.6,9.6,7.4,7.6,7.8,7.4,7.5,7.5,1M,64000,,,medium,3,3,Ultra-budget high-volume multimodal,Depth,M,Budget tier; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemini-2.5-pro,Gemini 2.5 Pro,Google,Gemini 2.5,2.5-pro,Legacy (value tier),Workhorse,Google Gemini API,HTTP API,Working (re-authed),subscription_included,No,8.4,8.2,8.4,8.6,8.4,8.0,7.6,7.8,8.0,7.8,8.2,8.0,7.8,8.2,8.0,8.8,8.6,8.6,8.8,8.7,8.0,7.2,8.2,8.2,7.9,8.4,8.4,7.6,8.1,7.5,7.5,10,8.0,8.2,8.2,8.3,8.4,8.2,8.3,8.2,1M,64000,,,high,4,4,Mature value tier; long LMArena leader,,H,"Long-time LMArena leader; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
gemini-2.5-pro,Gemini 2.5 Pro,Google,Gemini 2.5,2.5-pro,Legacy (value tier),Workhorse,Gemini CLI,CLI,Working (re-authed),subscription_included,No,8.4,8.2,8.4,8.6,8.4,8.0,7.6,7.8,8.0,7.8,8.2,8.0,7.8,8.2,8.0,8.8,8.6,8.6,8.8,8.7,8.0,7.2,8.2,8.2,7.9,8.4,8.4,7.6,8.1,7.5,7.5,10,8.0,8.2,8.2,8.3,8.4,8.2,8.3,8.2,1M,64000,,,high,4,4,Mature value tier; long LMArena leader,,H,"Long-time LMArena leader; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
gemini-2.5-flash,Gemini 2.5 Flash,Google,Gemini 2.5,2.5-flash,Legacy,Fast-Cheap,Google Gemini API,HTTP API,Working (re-authed),subscription_included,No,7.8,7.4,7.4,7.8,7.6,7.4,7.0,7.0,7.4,7.2,7.6,7.2,7.0,7.6,7.3,8.0,8.0,8.0,8.0,8.0,7.2,6.6,7.6,7.4,7.2,8.0,8.0,7.2,7.7,9.0,9.0,10,9.2,9.3,7.8,8.0,8.2,7.8,7.9,7.7,1M,64000,,,high,4,4,"Best $/perf in 2.5 gen, high-volume",,M,Value workhorse; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemini-2.5-flash,Gemini 2.5 Flash,Google,Gemini 2.5,2.5-flash,Legacy,Fast-Cheap,Gemini CLI,CLI,Working (re-authed),subscription_included,No,7.8,7.4,7.4,7.8,7.6,7.4,7.0,7.0,7.4,7.2,7.6,7.2,7.0,7.6,7.3,8.0,8.0,8.0,8.0,8.0,7.2,6.6,7.6,7.4,7.2,8.0,8.0,7.2,7.7,9.0,9.0,10,9.2,9.3,7.8,8.0,8.2,7.8,7.9,7.7,1M,64000,,,high,4,4,"Best $/perf in 2.5 gen, high-volume",,M,Value workhorse; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,Google,Gemini 2.5,2.5-flash-lite,Legacy,Budget,Google Gemini API,HTTP API,Working (re-authed),subscription_included,No,7.0,6.6,6.6,7.0,6.8,6.6,6.2,6.4,6.6,6.5,6.8,6.6,6.4,7.0,6.7,7.2,7.2,7.2,7.2,7.2,6.4,5.8,6.8,6.6,6.4,7.4,7.4,6.6,7.1,9.4,9.4,10,9.6,9.6,7.2,7.4,7.6,7.2,7.3,7.2,1M,64000,,,medium,3,3,Ultra-budget high-volume,Depth,M,Value tier; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemini-2.5-flash-lite,Gemini 2.5 Flash Lite,Google,Gemini 2.5,2.5-flash-lite,Legacy,Budget,Gemini CLI,CLI,Working (re-authed),subscription_included,No,7.0,6.6,6.6,7.0,6.8,6.6,6.2,6.4,6.6,6.5,6.8,6.6,6.4,7.0,6.7,7.2,7.2,7.2,7.2,7.2,6.4,5.8,6.8,6.6,6.4,7.4,7.4,6.6,7.1,9.4,9.4,10,9.6,9.6,7.2,7.4,7.6,7.2,7.3,7.2,1M,64000,,,medium,3,3,Ultra-budget high-volume,Depth,M,Value tier; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
grok-4.3,Grok 4.3,xAI,Grok 4.x,4.3,Current,Flagship Reasoner,xAI API,HTTP API,Not-keyed,metered (not configured),No,9.1,8.8,8.8,8.6,8.8,8.4,8.0,8.0,8.4,8.2,8.4,8.4,8.2,8.4,8.3,8.4,8.4,8.2,8.2,8.3,8.2,7.6,8.2,8.4,8.1,8.2,8.0,7.5,7.9,6.5,6.5,10,4.0,6.8,8.0,8.0,7.8,7.8,7.9,8.1,1M,,,,high,5,4,"Reasoning-first flagship, native video input",Cost-sensitive ($300/mo tier),M,Released 2026-04-17 ($300/mo); less independent benchmarking; MEDIUM,2026-06-07
grok-4.3,Grok 4.3,xAI,Grok 4.x,4.3,Current,Flagship Reasoner,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,9.1,8.8,8.8,8.6,8.8,8.4,8.0,8.0,8.4,8.2,8.4,8.4,8.2,8.4,8.3,8.4,8.4,8.2,8.2,8.3,8.2,7.6,8.2,8.4,8.1,8.2,8.0,7.5,7.9,6.5,6.5,10,4.0,6.8,8.0,8.0,7.8,7.8,7.9,8.1,1M,,,,high,5,4,"Reasoning-first flagship, native video input",Cost-sensitive ($300/mo tier),M,Released 2026-04-17 ($300/mo); less independent benchmarking; MEDIUM,2026-06-07
grok-build-0.1,Grok Build 0.1,xAI,Grok (specialized),build-0.1,Current (beta),Coder Specialist,xAI API,HTTP API,Not-keyed,metered (not configured),No,8.4,8.0,8.0,8.2,8.2,8.6,8.4,8.2,8.6,8.4,8.6,8.4,8.2,8.4,8.4,7.6,7.8,7.6,7.4,7.6,7.8,7.0,8.2,8.2,7.8,,,,,7.0,7.0,8,5.0,6.8,7.8,8.0,7.8,7.8,7.8,7.9,256K,,,,high,5,4,Dedicated software-engineering model,Non-coding,M,API beta 2026-05-28; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
grok-4.20,Grok 4.20,xAI,Grok 4.x,4.20,Current,Reasoner (low-halluc),xAI API,HTTP API,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.6,8.6,8.2,7.8,7.8,8.2,8.0,8.2,8.2,8.0,8.2,8.1,8.2,8.2,8.0,8.0,8.1,8.0,7.4,8.0,8.2,7.9,8.0,7.8,7.0,7.6,6.8,6.8,10,4.5,7.0,8.4,8.2,7.8,8.2,8.2,8.0,1M,,,,high,4,4,"High-performance, low hallucination",,L,xAI variant; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
grok-4.20,Grok 4.20,xAI,Grok 4.x,4.20,Current,Reasoner (low-halluc),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.6,8.6,8.2,7.8,7.8,8.2,8.0,8.2,8.2,8.0,8.2,8.1,8.2,8.2,8.0,8.0,8.1,8.0,7.4,8.0,8.2,7.9,8.0,7.8,7.0,7.6,6.8,6.8,10,4.5,7.0,8.4,8.2,7.8,8.2,8.2,8.0,1M,,,,high,4,4,"High-performance, low hallucination",,L,xAI variant; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,Groq,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,Perplexity API,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Maverick-17B-128E,Llama 4 Maverick,Meta,Llama 4,maverick,Current,Open-Weight Workhorse,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,8.0,7.8,7.8,7.2,7.4,7.8,7.5,7.8,7.4,7.0,7.8,7.5,8.0,8.0,7.8,8.2,8.0,7.4,6.6,7.6,7.4,7.2,8.0,7.8,,7.9,8.5,8.5,9,9.0,8.8,7.4,7.6,7.6,7.4,7.5,7.7,1M,,,,high,4,4,"Cheap open-weight multimodal, high throughput via Groq",Frontier reasoning,M,~400B/17B-active MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),Groq,Aggregator,Not-keyed,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),Together AI,Aggregator,Not-keyed,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),Perplexity API,Aggregator,Not-keyed,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-4-Scout-17B-16E,Llama 4 Scout,Meta,Llama 4,scout,Current,Open-Weight (long ctx),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.4,7.0,7.0,7.4,7.2,7.2,6.6,6.8,7.2,7.0,7.2,7.0,6.6,7.4,7.0,7.6,7.6,7.4,7.8,7.6,6.8,6.2,7.2,6.8,6.8,7.6,7.4,,7.5,9.0,9.0,10,9.2,9.3,7.0,7.2,7.4,7.0,7.2,7.4,10M,,,,medium,3,3,"10M-context retrieval over huge inputs, ultra-fast on Groq",Hardest reasoning,M,"109B/17B-active, 10M ctx; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing",2026-06-07
meta-llama/Llama-3.1-405B-Instruct,Llama 3.1 405B,Meta,Llama 3.1,405b,Legacy,Open-Weight (large),Together AI,Aggregator,Not-keyed,metered (not configured),No,7.6,7.0,7.0,7.8,7.3,7.4,6.6,6.8,7.4,7.0,7.2,7.0,6.4,7.4,7.0,7.8,7.8,7.6,7.8,7.8,7.0,6.4,7.4,7.2,7.0,,,,,6.0,6.0,4,7.0,5.8,7.4,7.6,7.6,7.4,7.5,7.1,128K,,,,high,4,4,Largest open-weight 3.1; self-host quality,Latency-sensitive,M,Best-quality Llama 3.1; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-405B-Instruct,Llama 3.1 405B,Meta,Llama 3.1,405b,Legacy,Open-Weight (large),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.6,7.0,7.0,7.8,7.3,7.4,6.6,6.8,7.4,7.0,7.2,7.0,6.4,7.4,7.0,7.8,7.8,7.6,7.8,7.8,7.0,6.4,7.4,7.2,7.0,,,,,6.0,6.0,4,7.0,5.8,7.4,7.6,7.6,7.4,7.5,7.1,128K,,,,high,4,4,Largest open-weight 3.1; self-host quality,Latency-sensitive,M,Best-quality Llama 3.1; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-405B-Instruct,Llama 3.1 405B,Meta,Llama 3.1,405b,Legacy,Open-Weight (large),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.6,7.0,7.0,7.8,7.3,7.4,6.6,6.8,7.4,7.0,7.2,7.0,6.4,7.4,7.0,7.8,7.8,7.6,7.8,7.8,7.0,6.4,7.4,7.2,7.0,,,,,6.0,6.0,4,7.0,5.8,7.4,7.6,7.6,7.4,7.5,7.1,128K,,,,high,4,4,Largest open-weight 3.1; self-host quality,Latency-sensitive,M,Best-quality Llama 3.1; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.3-70B-Instruct,Llama 3.3 70B,Meta,Llama 3.3,70b,Legacy,Open-Weight (mid),Groq,Aggregator,Not-keyed,metered (not configured),No,7.2,6.6,6.6,7.2,6.9,7.0,6.2,6.6,7.0,6.7,7.0,6.6,6.2,7.2,6.8,7.4,7.4,7.2,7.6,7.4,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,7,8.5,7.9,7.0,7.2,7.4,7.0,7.2,7.0,128K,,,,high,4,3,"Cheap mid-tier open-weight, fast on Groq",,M,3.3 generation; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.3-70B-Instruct,Llama 3.3 70B,Meta,Llama 3.3,70b,Legacy,Open-Weight (mid),Together AI,Aggregator,Not-keyed,metered (not configured),No,7.2,6.6,6.6,7.2,6.9,7.0,6.2,6.6,7.0,6.7,7.0,6.6,6.2,7.2,6.8,7.4,7.4,7.2,7.6,7.4,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,7,8.5,7.9,7.0,7.2,7.4,7.0,7.2,7.0,128K,,,,high,4,3,"Cheap mid-tier open-weight, fast on Groq",,M,3.3 generation; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.3-70B-Instruct,Llama 3.3 70B,Meta,Llama 3.3,70b,Legacy,Open-Weight (mid),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.2,6.6,6.6,7.2,6.9,7.0,6.2,6.6,7.0,6.7,7.0,6.6,6.2,7.2,6.8,7.4,7.4,7.2,7.6,7.4,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,7,8.5,7.9,7.0,7.2,7.4,7.0,7.2,7.0,128K,,,,high,4,3,"Cheap mid-tier open-weight, fast on Groq",,M,3.3 generation; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.3-70B-Instruct,Llama 3.3 70B,Meta,Llama 3.3,70b,Legacy,Open-Weight (mid),GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,7.2,6.6,6.6,7.2,6.9,7.0,6.2,6.6,7.0,6.7,7.0,6.6,6.2,7.2,6.8,7.4,7.4,7.2,7.6,7.4,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,7,8.5,7.9,7.0,7.2,7.4,7.0,7.2,7.0,128K,,,,high,4,3,"Cheap mid-tier open-weight, fast on Groq",,M,3.3 generation; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.3-70B-Instruct,Llama 3.3 70B,Meta,Llama 3.3,70b,Legacy,Open-Weight (mid),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.2,6.6,6.6,7.2,6.9,7.0,6.2,6.6,7.0,6.7,7.0,6.6,6.2,7.2,6.8,7.4,7.4,7.2,7.6,7.4,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,7,8.5,7.9,7.0,7.2,7.4,7.0,7.2,7.0,128K,,,,high,4,3,"Cheap mid-tier open-weight, fast on Groq",,M,3.3 generation; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-70B-Instruct,Llama 3.1 70B,Meta,Llama 3.1,70b,Legacy,Open-Weight (mid),Groq,Aggregator,Not-keyed,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.8,6.0,6.4,6.8,6.5,6.8,6.4,6.0,7.0,6.5,7.2,7.2,7.0,7.4,7.2,6.4,5.8,6.8,6.6,6.4,,,,,8.2,8.2,7,8.6,8.0,6.8,7.0,7.2,6.8,7.0,6.9,128K,,,,high,4,3,Cheap mid open-weight,,M,3.1 mid; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-70B-Instruct,Llama 3.1 70B,Meta,Llama 3.1,70b,Legacy,Open-Weight (mid),Together AI,Aggregator,Not-keyed,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.8,6.0,6.4,6.8,6.5,6.8,6.4,6.0,7.0,6.5,7.2,7.2,7.0,7.4,7.2,6.4,5.8,6.8,6.6,6.4,,,,,8.2,8.2,7,8.6,8.0,6.8,7.0,7.2,6.8,7.0,6.9,128K,,,,high,4,3,Cheap mid open-weight,,M,3.1 mid; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-70B-Instruct,Llama 3.1 70B,Meta,Llama 3.1,70b,Legacy,Open-Weight (mid),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.8,6.0,6.4,6.8,6.5,6.8,6.4,6.0,7.0,6.5,7.2,7.2,7.0,7.4,7.2,6.4,5.8,6.8,6.6,6.4,,,,,8.2,8.2,7,8.6,8.0,6.8,7.0,7.2,6.8,7.0,6.9,128K,,,,high,4,3,Cheap mid open-weight,,M,3.1 mid; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-70B-Instruct,Llama 3.1 70B,Meta,Llama 3.1,70b,Legacy,Open-Weight (mid),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.8,6.0,6.4,6.8,6.5,6.8,6.4,6.0,7.0,6.5,7.2,7.2,7.0,7.4,7.2,6.4,5.8,6.8,6.6,6.4,,,,,8.2,8.2,7,8.6,8.0,6.8,7.0,7.2,6.8,7.0,6.9,128K,,,,high,4,3,Cheap mid open-weight,,M,3.1 mid; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,Meta,Llama 3.1,8b,Legacy,Open-Weight / Fast,Groq,Aggregator,Not-keyed,metered (not configured),No,6.0,5.4,5.4,6.0,5.7,5.8,5.0,5.4,5.8,5.5,6.0,5.6,5.0,6.2,5.7,6.4,6.4,6.2,6.6,6.4,5.6,5.0,6.2,5.8,5.7,,,,,9.2,9.2,7,9.4,8.7,6.2,6.4,6.6,6.2,6.3,6.2,128K,,,,medium,3,3,Ultra-fast cheap open-weight (Groq instant),Depth,M,3.1 small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
